data,miesiac,rok,numer_gr_klienta,numer kategorii,ilosc,sprzedaz,marza
31.03.2026,3,2026,312,149,340,1029.91,411.964
31.03.2026,3,2026,312,167,6,28.5,8.55
31.03.2026,3,2026,312,176,6,90.61,27.183
31.03.2026,3,2026,312,191,306,976.32,390.528
31.03.2026,3,2026,312,197,1,8.45,2.535
31.03.2026,3,2026,312,232,79,455.21,136.563
31.03.2026,3,2026,312,258,60,197.5,59.25
31.03.2026,3,2026,312,259,116,712.18,213.654
31.03.2026,3,2026,312,264,3,39.0,11.7
31.03.2026,3,2026,312,297,0,-33.75,-10.125
31.03.2026,3,2026,312,324,12,53.52,16.056
31.03.2026,3,2026,312,420,4,23.96,4.792
31.03.2026,3,2026,312,445,46,600.28,120.056
31.03.2026,3,2026,312,455,12,131.88,39.564
31.03.2026,3,2026,312,459,510,1779.9,533.97
31.03.2026,3,2026,312,496,368,778.0,233.4
31.03.2026,3,2026,312,498,24,80.16,24.048
31.03.2026,3,2026,312,559,10,17.9,5.37
31.03.2026,3,2026,312,631,550,1223.47,367.041
31.03.2026,3,2026,312,636,10,56.7,17.01
31.03.2026,3,2026,312,637,94,364.9,72.98
31.03.2026,3,2026,312,651,10,49.9,19.96
31.03.2026,3,2026,312,701,42,188.82,56.646
31.03.2026,3,2026,312,708,8,42.0,12.6
31.03.2026,3,2026,312,711,70,164.1,32.82
31.03.2026,3,2026,312,717,10,18.0,5.4
31.03.2026,3,2026,312,724,20,93.2,27.96
31.03.2026,3,2026,486,18,458,2033.2,406.64
31.03.2026,3,2026,486,21,346,1705.76,341.152
31.03.2026,3,2026,486,33,209,2845.38,569.076
31.03.2026,3,2026,486,34,127,1013.62,202.724
31.03.2026,3,2026,486,38,156,593.04,118.608
31.03.2026,3,2026,486,61,128,967.92,193.584
31.03.2026,3,2026,486,81,18,245.52,49.104
31.03.2026,3,2026,486,99,60,226.8,45.36
31.03.2026,3,2026,486,345,20,133.4,26.68
31.03.2026,3,2026,486,430,12,209.88,41.976
31.03.2026,3,2026,486,445,366,1711.38,342.276
31.03.2026,3,2026,486,510,175,329.0,65.8
31.03.2026,3,2026,486,637,36,136.08,27.216
31.03.2026,3,2026,486,711,50,96.5,19.3
31.03.2026,3,2026,650,18,1618,4951.76,990.352
31.03.2026,3,2026,650,28,2184,17826.0,3565.2
31.03.2026,3,2026,650,33,861,12286.47,2457.294
31.03.2026,3,2026,650,34,374,2300.1,460.02
31.03.2026,3,2026,650,38,2604,11780.28,2356.056
31.03.2026,3,2026,650,93,972,4092.12,818.424
31.03.2026,3,2026,650,445,1392,10046.16,2009.232
31.03.2026,3,2026,733,33,54,793.38,158.676
31.03.2026,3,2026,733,34,24,147.6,29.52
31.03.2026,3,2026,733,38,76,377.96,75.592
31.03.2026,3,2026,733,206,36,194.4,58.32
31.03.2026,3,2026,733,207,264,11853.6,3556.08
31.03.2026,3,2026,733,559,688,2266.08,679.824
31.03.2026,3,2026,768,3,2,15.18,6.072
31.03.2026,3,2026,768,9,186,1670.68,334.136
31.03.2026,3,2026,768,10,1,37.5,15.0
31.03.2026,3,2026,768,16,90,187.7,37.54
31.03.2026,3,2026,768,18,441,1111.51,222.302
31.03.2026,3,2026,768,19,11,58.84,11.768
31.03.2026,3,2026,768,20,50,93.0,37.2
31.03.2026,3,2026,768,21,86,412.64,82.528
31.03.2026,3,2026,768,27,686,3324.12,1329.648
31.03.2026,3,2026,768,28,24,314.79,62.958
31.03.2026,3,2026,768,33,19,325.61,65.122
31.03.2026,3,2026,768,38,93,428.28,85.656
31.03.2026,3,2026,768,58,2,16.92,6.768
31.03.2026,3,2026,768,61,23,144.42,28.884
31.03.2026,3,2026,768,78,1,12.48,3.744
31.03.2026,3,2026,768,99,10,57.0,11.4
31.03.2026,3,2026,768,103,12,23.28,9.312
31.03.2026,3,2026,768,120,1315,3360.05,1344.02
31.03.2026,3,2026,768,144,20,75.33,37.665
31.03.2026,3,2026,768,149,54,181.52,72.608
31.03.2026,3,2026,768,167,16,72.0,21.6
31.03.2026,3,2026,768,176,12,165.19,49.557
31.03.2026,3,2026,768,191,240,771.36,308.544
31.03.2026,3,2026,768,206,15,74.85,22.455
31.03.2026,3,2026,768,214,11,23.02,4.604
31.03.2026,3,2026,768,232,88,420.62,126.186
31.03.2026,3,2026,768,258,115,503.05,150.915
31.03.2026,3,2026,768,259,44,284.68,85.404
31.03.2026,3,2026,768,408,54,60.48,24.192
31.03.2026,3,2026,768,420,4,23.96,4.792
31.03.2026,3,2026,768,445,10,114.2,22.84
31.03.2026,3,2026,768,455,6,65.94,19.782
31.03.2026,3,2026,768,459,216,753.84,226.152
31.03.2026,3,2026,768,496,166,393.2,117.96
31.03.2026,3,2026,768,498,12,35.88,10.764
31.03.2026,3,2026,768,559,18,71.82,21.546
31.03.2026,3,2026,768,631,138,255.24,76.572
31.03.2026,3,2026,768,636,54,284.46,85.338
31.03.2026,3,2026,768,637,59,174.09,34.818
31.03.2026,3,2026,768,651,4,21.6,8.64
31.03.2026,3,2026,768,674,5,33.45,13.38
31.03.2026,3,2026,768,706,5,76.6,15.32
31.03.2026,3,2026,768,708,4,16.96,5.088
31.03.2026,3,2026,768,722,40,101.6,30.48
31.03.2026,3,2026,768,724,8,35.44,10.632
31.05.2026,5,2026,124,8,46,352.34,140.936
31.05.2026,5,2026,124,9,376,3714.11,742.822
31.05.2026,5,2026,124,10,14,62.44,24.976
31.05.2026,5,2026,124,11,21,220.85,44.17
31.05.2026,5,2026,124,18,264,991.75,198.35
31.05.2026,5,2026,124,20,31,78.24,31.296
31.05.2026,5,2026,124,21,48,274.85,54.97
31.05.2026,5,2026,124,27,469,2064.92,825.968
31.05.2026,5,2026,124,28,78,1127.14,225.428
31.05.2026,5,2026,124,33,13,185.32,37.064
31.05.2026,5,2026,124,38,92,461.22,92.244
31.05.2026,5,2026,124,103,10,18.85,7.54
31.05.2026,5,2026,124,144,5,20.96,10.48
31.05.2026,5,2026,124,149,101,586.01,234.404
31.05.2026,5,2026,124,167,16,79.2,23.76
31.05.2026,5,2026,124,170,14,75.08,22.524
31.05.2026,5,2026,124,176,2,57.32,17.196
31.05.2026,5,2026,124,191,192,654.24,261.696
31.05.2026,5,2026,124,207,24,135.6,40.68
31.05.2026,5,2026,124,214,60,121.8,24.36
31.05.2026,5,2026,124,232,48,201.12,60.336
31.05.2026,5,2026,124,258,35,122.75,36.825
31.05.2026,5,2026,124,259,82,504.78,151.434
31.05.2026,5,2026,124,281,24,95.76,28.728
31.05.2026,5,2026,124,287,18,99.18,29.754
31.05.2026,5,2026,124,297,12,107.88,32.364
31.05.2026,5,2026,124,445,32,446.98,89.396
31.05.2026,5,2026,124,455,6,25.14,7.542
31.05.2026,5,2026,124,459,496,1731.04,519.312
31.05.2026,5,2026,124,496,491,1210.47,363.141
31.05.2026,5,2026,124,498,6,14.94,4.482
31.05.2026,5,2026,124,631,317,828.81,248.643
31.05.2026,5,2026,124,636,23,129.77,38.931
31.05.2026,5,2026,124,637,93,434.36,86.872
31.05.2026,5,2026,124,642,0,-8.38,-2.514
31.05.2026,5,2026,124,651,4,27.4,10.96
31.05.2026,5,2026,124,657,20,550.0,220.0
31.05.2026,5,2026,124,674,20,69.8,27.92
31.05.2026,5,2026,124,708,30,146.76,44.028
31.05.2026,5,2026,124,711,100,302.0,60.4
31.05.2026,5,2026,124,720,3,8.97,2.691
31.05.2026,5,2026,124,724,15,69.9,20.97
31.05.2026,5,2026,283,3,16,71.66,28.664
31.05.2026,5,2026,283,6,307,824.24,329.696
31.05.2026,5,2026,283,8,16,77.84,31.136
31.05.2026,5,2026,283,9,724,6868.22,1373.644
31.05.2026,5,2026,283,10,46,298.89,119.556
31.05.2026,5,2026,283,11,40,405.31,81.062
31.05.2026,5,2026,283,16,20,31.4,6.28
31.05.2026,5,2026,283,18,451,1610.46,322.092
31.05.2026,5,2026,283,20,55,157.45,62.98
31.05.2026,5,2026,283,21,168,975.6,195.12
31.05.2026,5,2026,283,27,1723,7911.88,3164.752
31.05.2026,5,2026,283,28,138,1837.44,367.488
31.05.2026,5,2026,283,33,30,466.39,93.278
31.05.2026,5,2026,283,35,24,60.24,24.096
31.05.2026,5,2026,283,38,182,818.09,163.618
31.05.2026,5,2026,283,61,9,59.31,11.862
31.05.2026,5,2026,283,64,10,11.2,4.48
31.05.2026,5,2026,283,78,23,243.04,72.912
31.05.2026,5,2026,283,103,36,68.4,27.36
31.05.2026,5,2026,283,141,30,213.81,85.524
31.05.2026,5,2026,283,144,55,209.6,104.8
31.05.2026,5,2026,283,149,239,779.76,311.904
31.05.2026,5,2026,283,167,87,453.49,136.047
31.05.2026,5,2026,283,168,55,705.7,211.71
31.05.2026,5,2026,283,170,20,57.8,17.34
31.05.2026,5,2026,283,176,8,123.14,36.942
31.05.2026,5,2026,283,191,390,1356.9,542.76
31.05.2026,5,2026,283,214,33,71.14,14.228
31.05.2026,5,2026,283,232,169,1009.05,302.715
31.05.2026,5,2026,283,245,100,262.7,78.81
31.05.2026,5,2026,283,258,215,722.85,216.855
31.05.2026,5,2026,283,259,575,3340.17,1002.051
31.05.2026,5,2026,283,264,95,743.42,223.026
31.05.2026,5,2026,283,287,12,58.62,17.586
31.05.2026,5,2026,283,345,10,99.4,19.88
31.05.2026,5,2026,283,445,42,534.68,106.936
31.05.2026,5,2026,283,453,6,29.94,8.982
31.05.2026,5,2026,283,459,877,3060.73,918.219
31.05.2026,5,2026,283,496,415,1415.56,424.668
31.05.2026,5,2026,283,498,12,35.88,10.764
31.05.2026,5,2026,283,533,7,14.23,5.692
31.05.2026,5,2026,283,559,8,31.92,9.576
31.05.2026,5,2026,283,631,428,1311.47,393.441
31.05.2026,5,2026,283,636,24,150.96,45.288
31.05.2026,5,2026,283,637,168,630.27,126.054
31.05.2026,5,2026,283,651,11,121.83,48.732
31.05.2026,5,2026,283,657,20,495.0,198.0
31.05.2026,5,2026,283,701,148,804.97,241.491
31.05.2026,5,2026,283,708,24,127.62,38.286
31.05.2026,5,2026,283,711,150,353.5,70.7
31.05.2026,5,2026,283,720,15,44.85,13.455
31.05.2026,5,2026,312,6,14,28.42,11.368
31.05.2026,5,2026,312,8,5,22.45,8.98
31.05.2026,5,2026,312,9,746,6513.94,1302.788
31.05.2026,5,2026,312,10,161,713.86,285.544
31.05.2026,5,2026,312,15,10,109.0,21.8
31.05.2026,5,2026,312,16,20,32.8,6.56
31.05.2026,5,2026,312,18,1511,6655.6,1331.12
31.05.2026,5,2026,312,20,50,53.5,21.4
31.05.2026,5,2026,312,21,130,810.98,162.196
31.05.2026,5,2026,312,27,1820,8454.96,3381.984
31.05.2026,5,2026,312,28,74,1004.34,200.868
31.05.2026,5,2026,312,33,41,555.8,111.16
31.05.2026,5,2026,312,34,6,68.94,13.788
31.05.2026,5,2026,312,35,120,358.08,143.232
31.05.2026,5,2026,312,38,176,904.69,180.938
31.05.2026,5,2026,312,61,138,3618.6,723.72
31.05.2026,5,2026,312,64,12,29.04,11.616
31.05.2026,5,2026,312,78,10,124.8,37.44
31.05.2026,5,2026,312,93,16,110.4,22.08
31.05.2026,5,2026,312,103,41,75.22,30.088
31.05.2026,5,2026,312,141,66,286.14,114.456
31.05.2026,5,2026,312,144,59,249.85,124.925
31.05.2026,5,2026,312,149,479,2166.48,866.592
31.05.2026,5,2026,312,167,6,39.42,11.826
31.05.2026,5,2026,312,170,52,186.16,55.848
31.05.2026,5,2026,312,191,384,1145.28,458.112
31.05.2026,5,2026,312,206,18,89.82,26.946
31.05.2026,5,2026,312,214,83,199.22,39.844
31.05.2026,5,2026,312,232,276,1346.36,403.908
31.05.2026,5,2026,312,245,25,64.5,19.35
31.05.2026,5,2026,312,258,110,511.5,153.45
31.05.2026,5,2026,312,259,406,2289.43,686.829
31.05.2026,5,2026,312,264,15,88.95,26.685
31.05.2026,5,2026,312,281,39,155.61,46.683
31.05.2026,5,2026,312,299,42,586.74,176.022
31.05.2026,5,2026,312,311,48,187.52,56.256
31.05.2026,5,2026,312,326,6,83.94,25.182
31.05.2026,5,2026,312,345,10,99.4,19.88
31.05.2026,5,2026,312,408,118,356.38,142.552
31.05.2026,5,2026,312,420,93,472.52,94.504
31.05.2026,5,2026,312,440,20,100.6,30.18
31.05.2026,5,2026,312,445,94,1225.3,245.06
31.05.2026,5,2026,312,455,6,68.16,20.448
31.05.2026,5,2026,312,459,613,2139.37,641.811
31.05.2026,5,2026,312,460,12,42.84,12.852
31.05.2026,5,2026,312,496,464,1329.84,398.952
31.05.2026,5,2026,312,498,18,66.42,19.926
31.05.2026,5,2026,312,533,5,11.45,4.58
31.05.2026,5,2026,312,631,373,750.64,225.192
31.05.2026,5,2026,312,636,28,145.32,43.596
31.05.2026,5,2026,312,637,238,884.91,176.982
31.05.2026,5,2026,312,642,21,92.19,27.657
31.05.2026,5,2026,312,651,40,353.35,141.34
31.05.2026,5,2026,312,674,12,83.88,33.552
31.05.2026,5,2026,312,701,40,244.55,73.365
31.05.2026,5,2026,312,708,43,237.18,71.154
31.05.2026,5,2026,312,711,640,1507.1,301.42
31.05.2026,5,2026,312,717,10,27.6,8.28
31.05.2026,5,2026,312,722,20,58.0,17.4
31.05.2026,5,2026,312,724,60,239.4,71.82
31.05.2026,5,2026,312,735,80,218.2,65.46
31.05.2026,5,2026,486,18,12,42.6,8.52
31.05.2026,5,2026,486,38,24,97.2,19.44
31.05.2026,5,2026,486,510,100,188.0,37.6
31.05.2026,5,2026,733,18,312,1460.72,292.144
31.05.2026,5,2026,733,21,168,413.28,82.656
31.05.2026,5,2026,733,33,214,2622.58,524.516
31.05.2026,5,2026,733,34,24,346.56,69.312
31.05.2026,5,2026,733,38,374,1833.7,366.74
31.05.2026,5,2026,733,510,275,547.25,109.45
31.05.2026,5,2026,768,3,35,339.3,135.72
31.05.2026,5,2026,768,6,42,117.18,46.872
31.05.2026,5,2026,768,8,8,50.72,20.288
31.05.2026,5,2026,768,9,323,2675.97,535.194
31.05.2026,5,2026,768,10,63,308.71,123.484
31.05.2026,5,2026,768,15,2,24.16,4.832
31.05.2026,5,2026,768,18,225,1470.01,294.002
31.05.2026,5,2026,768,20,25,32.0,12.8
31.05.2026,5,2026,768,21,32,136.06,27.212
31.05.2026,5,2026,768,27,998,4361.32,1744.528
31.05.2026,5,2026,768,28,10,115.76,23.152
31.05.2026,5,2026,768,33,10,158.02,31.604
31.05.2026,5,2026,768,35,72,215.4,86.16
31.05.2026,5,2026,768,38,75,396.73,79.346
31.05.2026,5,2026,768,61,6,33.0,6.6
31.05.2026,5,2026,768,78,12,110.04,33.012
31.05.2026,5,2026,768,103,36,140.36,56.144
31.05.2026,5,2026,768,144,3,11.34,5.67
31.05.2026,5,2026,768,149,272,968.8,387.52
31.05.2026,5,2026,768,170,66,229.74,68.922
31.05.2026,5,2026,768,176,6,109.72,32.916
31.05.2026,5,2026,768,191,48,137.76,55.104
31.05.2026,5,2026,768,232,59,309.31,92.793
31.05.2026,5,2026,768,258,55,202.25,60.675
31.05.2026,5,2026,768,259,60,176.0,52.8
31.05.2026,5,2026,768,293,24,56.64,16.992
31.05.2026,5,2026,768,408,96,224.52,89.808
31.05.2026,5,2026,768,445,0,-235.3,-47.06
31.05.2026,5,2026,768,459,467,1629.83,488.949
31.05.2026,5,2026,768,496,175,506.2,151.86
31.05.2026,5,2026,768,559,6,35.94,10.782
31.05.2026,5,2026,768,631,28,98.92,29.676
31.05.2026,5,2026,768,637,14,57.97,11.594
31.05.2026,5,2026,768,657,40,1006.2,402.48
31.05.2026,5,2026,768,674,20,69.8,27.92
31.05.2026,5,2026,768,726,48,157.92,63.168
